LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
7804,C,3,3,769344.527224524
3768,A,3,1,515374.6892705251
9785,D,1,4,657834.0604031766
8875,E,4,5,1150882.5015264687
2926,E,5,5,578054.3515637326
1856,D,1,4,266165.1858261062
6988,B,3,2,622326.96271356
9743,D,2,4,1711225.5236670044
8847,E,3,5,951603.5701781388
5138,C,3,3,745528.0928589231
5274,B,2,2,576447.7851269799
1606,D,3,4,281133.098648365
9863,E,2,5,1085176.6376858666
6022,E,3,5,573135.8255702892
1016,E,4,5,423872.40170996595
6734,C,5,3,904324.5222435521
3873,B,4,2,482170.0808548869
8765,D,1,4,1140590.7396459503
6149,B,1,2,506274.33703498513
6311,E,3,5,1031915.8898406277
3484,C,1,3,386199.76178546774
7322,C,1,3,876192.0688907045
9807,E,3,5,794380.4382521473
7777,B,3,2,921113.3995982563
4205,B,5,2,449324.39214876713
5407,C,2,3,656701.6619260323
4807,A,3,1,432727.79235148494
9716,C,5,3,662457.8947602743
4173,C,4,3,362796.1039345542
2473,D,1,4,519074.67569237715
4338,C,2,3,636991.1709878828
5557,A,4,1,575543.2425549262
3412,C,3,3,316450.24053696595
3151,B,4,2,570885.9003500895
4182,D,5,4,746625.2243504274
9619,D,3,4,938822.445809283
9162,C,3,3,1229114.1264937134
5564,D,2,4,561989.9269130859
2014,D,5,4,500736.91963018803
2604,C,1,3,337297.6000003178
1869,A,4,1,311149.00957160443
7913,C,2,3,603165.8427356478
3727,B,2,2,532045.3112405892
3852,E,3,5,652945.4539997756
3608,A,4,1,352601.33706958144
2273,C,2,3,211126.73753639054
8649,A,3,1,1227758.122496909
2955,E,3,5,475335.93093106797
9778,D,5,4,1435356.8905296347
9392,D,3,4,1148490.4241285354
5549,E,1,5,753803.67073224
9302,D,5,4,893685.1385686378
9100,A,5,1,624997.897540002
3911,D,1,4,511253.61865459767
6868,E,1,5,1207445.7369984726
6663,E,2,5,504902.378936309
1554,E,2,5,479792.30223896826
9298,B,1,2,1416371.8521534842
4336,A,2,1,525895.6936333859
7369,E,1,5,1229332.5081594116
3534,A,1,1,459618.17051551776
3226,B,3,2,474444.14449002803
4293,A,2,1,557392.8824680314
1166,C,5,3,342888.5866713592
4624,B,5,2,970387.1310650855
3347,B,2,2,492786.1978601286
2404,D,2,4,299057.32791961776
7178,E,2,5,993383.0136727846
3774,B,2,2,541736.4075468043
9760,A,3,1,1095505.390297656
4739,C,1,3,562917.132204502
9018,A,2,1,599273.8907660157
5464,A,2,1,850471.1010723333
8741,C,1,3,1494281.2120388264
8636,D,1,4,726631.3773534102
9020,E,1,5,1161311.36519037
8288,B,4,2,954956.140742962
5094,E,5,5,934148.0185854719
3930,D,2,4,714282.916053134
1763,C,3,3,388008.1938843431
4450,E,3,5,822047.2024739308
4395,A,1,1,498289.57325989293
4719,B,3,2,496571.56762295024
5801,B,5,2,387255.0022703959
9412,D,2,4,1450625.570604141
2861,D,3,4,593036.3777795759
1109,C,5,3,313110.40057384863
7549,D,5,4,1032561.5047406583
9890,E,4,5,1011060.6027641867
6529,B,4,2,729206.7355066685
9299,C,3,3,681736.3369753174
9580,D,5,4,1409272.526465625
9616,A,1,1,700394.6204072745
3494,B,4,2,461769.4992722265
8732,C,5,3,755474.2978649576
6759,B,4,2,1015069.0441799992
2527,E,2,5,474549.0303188717
3026,D,5,4,550732.2429150334
2855,D,5,4,440020.1696913228
9638,D,2,4,954622.5984511757
2597,A,4,1,371855.1285375233
9401,E,2,5,1463777.069135872
1848,A,3,1,260063.8522725128
6958,E,1,5,728043.3712569157
4529,E,4,5,605173.8432699232
2918,E,5,5,359524.2605203273
9768,D,3,4,991373.7786524342
6761,D,4,4,907657.1176739548
1688,D,1,4,162084.08795794167
9981,A,5,1,1058097.356035946
7306,C,2,3,717586.0099433123
6072,E,1,5,678490.7137642024
2355,A,4,1,189998.32570490608
2687,D,5,4,505573.9722070631
9541,D,4,4,1115354.262585897
5350,C,1,3,702114.5600810719
7501,D,5,4,1025581.4202302118
7086,E,1,5,611376.5628944334
5208,B,4,2,779536.6673794322
7667,D,5,4,720333.8032881027
1990,C,5,3,411317.893972825
6290,B,5,2,664561.0423845868
2376,E,4,5,476273.5655872618
8247,E,3,5,804965.3145481334
8202,E,4,5,1455557.264820628
9755,C,2,3,1010055.5512043843
7304,B,3,2,990042.972589991
3887,E,4,5,673281.0474766938
7681,D,2,4,1101739.294088813
8613,B,1,2,963441.39569766
2340,E,2,5,345803.22999310005
8972,B,5,2,803059.152711698
1094,D,3,4,282967.38274452556
4296,A,4,1,297238.7691817525
6898,E,4,5,496389.249073663
3692,D,5,4,525262.0366322958
5161,C,3,3,642167.3831553017
9126,E,3,5,1174342.1543525907
4281,A,5,1,387242.4828816045
2497,D,3,4,581293.258360552
8053,D,5,4,708724.8097744994
7714,B,2,2,902415.8465666259
8657,E,5,5,1427550.129376507
9003,A,4,1,1281117.9103368018
8691,C,1,3,602431.6073986795
9106,B,2,2,721721.5828954529
1201,E,4,5,306407.1966377405
2498,A,2,1,383004.4966591026
4086,B,4,2,469482.1894829148
3590,A,3,1,323514.8394475839
8125,A,5,1,785481.5572882395
8860,B,4,2,1192689.2806684126
6408,B,4,2,554867.3738988905
2948,E,3,5,583631.0653986922
4963,B,1,2,529600.4233016495
1693,E,1,5,251640.70381246426
6363,A,5,1,742376.0149447562
6887,B,3,2,590532.7036100619
8734,E,2,5,997595.8982020556
6717,E,4,5,763327.884329517
6293,C,5,3,971822.9547475098
5051,E,1,5,917751.4634831421
3291,E,2,5,580235.9840241302
3698,C,3,3,713515.2114247538
2041,D,4,4,463209.71291740134
2557,B,4,2,283630.31957453577
2207,C,1,3,391075.0523983838
4621,E,1,5,725945.8601024074
4352,E,5,5,673736.1795649092
8455,B,4,2,1035255.8142808188
2678,A,4,1,392230.52964654856
9972,C,4,3,1117520.9118734114
7752,D,4,4,1373273.2727819867
1945,B,2,2,336554.4360340455
4428,B,3,2,371329.1367758711
8973,C,2,3,909914.1359868483
8168,E,3,5,753832.6978057672
9739,E,2,5,1168005.6430045406
3984,D,5,4,385430.7009744686
3590,C,3,3,387302.64146229404
2797,B,4,2,317674.81839183834
6043,C,3,3,543421.0136423899
3257,A,4,1,565690.433757459
3197,B,5,2,541557.8721508918
9222,D,3,4,1601160.1081314306
9803,D,1,4,608134.7411715366
5397,B,4,2,694956.4139962296
3912,E,3,5,552588.4198844477
9874,B,2,2,1569836.2598968945
9448,B,3,2,1426411.8935143345
7152,A,4,1,1032613.7053245631
8172,B,1,2,601020.9520382534
3894,C,1,3,246530.76354326095
4185,C,2,3,574042.2319584265
9968,D,5,4,790511.6222311216
3732,E,1,5,553581.2007916328
9923,D,5,4,1403227.6757586028
6324,A,4,1,533614.2389086128
8849,B,3,2,1374246.0819625387
9294,D,5,4,1050054.8662042033
2083,B,4,2,387342.70453974506
6205,D,4,4,614013.9999107538
5862,B,4,2,688708.1725112147
4070,D,2,4,651361.3079692991
9563,C,2,3,929416.24130506
9870,A,5,1,800554.554165318
1201,D,4,4,409514.06926326634
1088,C,5,3,268167.494183767
7299,E,1,5,741042.8814133755
9379,D,5,4,642336.6314044242
6171,B,3,2,574116.8190157854
2554,A,4,1,346306.6733146538
6599,C,5,3,587034.2986292402
9421,C,2,3,1444048.8899610336
1054,A,3,1,214280.75420998217
5366,D,5,4,807113.8757693506
5031,B,5,2,717501.6924164807
4140,E,5,5,656312.0696808348
9078,D,2,4,1150529.2486683878
2552,A,5,1,443919.6059859042
8795,D,1,4,1289908.7516004706
6271,D,1,4,504597.66158744507
1115,A,1,1,158907.10403391518
4613,A,5,1,639866.0948480741
7372,E,3,5,810187.1518852526
9551,A,2,1,634050.3596274547
9219,A,1,1,889347.8087538108
4837,A,1,1,319554.0034298832
4533,C,3,3,416865.98599172826
6831,A,1,1,688348.374482395
6963,A,2,1,633270.2234934432
2294,A,3,1,178053.13152638412
6970,E,4,5,997121.9055869991
8550,D,2,4,816480.0197733198
3075,A,2,1,233060.08366295497
8366,A,5,1,1089950.2229941972
6207,E,4,5,542182.0353530978
6817,D,4,4,786219.9944268175
2778,E,3,5,492998.6685618434
1373,B,1,2,248080.65708330588
8557,B,4,2,880284.6694635684
2573,B,3,2,333510.6501519119
7026,A,4,1,1038401.4219505475
5444,E,2,5,472144.05183089
1787,A,4,1,135729.00733430433
2545,B,1,2,341764.5364477456
9561,D,3,4,1470659.9548874618
5374,D,1,4,851785.4037956572
6447,E,5,5,1110089.5826720693
5055,D,1,4,616271.3734113314
1606,B,1,2,264649.1875459032
3576,E,3,5,652883.4187269006
7569,E,2,5,1401529.9062308518
5124,B,4,2,515129.8920800865
6051,B,4,2,448539.98444635107
1322,B,3,2,175782.69099295166
1583,B,3,2,304148.55809651257
6389,E,2,5,993027.3158440785
9847,D,2,4,1428585.5381341013
5881,B,5,2,996932.1529454541
9414,C,4,3,751681.5909713032
3122,E,4,5,687221.9563846888
8699,A,5,1,1078807.006226836
8796,D,3,4,816488.5334767252
3220,E,4,5,514354.561407966
6123,B,1,2,655786.2882589409
4550,C,3,3,610449.2454169065
6779,A,3,1,635151.3222596053
5928,D,2,4,485707.49700800196
1166,B,5,2,332404.28866575693
7443,E,3,5,1139545.5882133916
9309,E,2,5,1287258.9932925075
7655,D,1,4,1095570.7102351158
8342,C,1,3,1170275.3053543835
3206,B,4,2,508381.5513552637
2250,D,5,4,476394.85845799214
5006,D,5,4,575980.9967426828
5558,E,2,5,739439.3709128135
3151,D,4,4,431467.63772380527
6077,A,5,1,604128.6782510583
3297,A,4,1,379416.0567590323
3614,B,2,2,598483.902153352
2879,D,4,4,562367.3358943522
9788,E,3,5,1133850.3801490553
1620,B,3,2,206396.5829773998
7698,C,3,3,572396.3895848043
6507,E,3,5,656368.0087579621
9262,C,1,3,853048.9848695692
2803,B,1,2,441782.11970956955
8116,A,5,1,698582.2732108007
5533,E,1,5,861660.8414681302
2925,E,4,5,582626.8083447535
2037,B,4,2,468231.1342504542
4183,E,1,5,458695.72554960113
9676,E,4,5,1359086.0535084796
5264,B,5,2,682337.3151264897
5898,D,2,4,980373.1335711303
9437,B,1,2,1237478.723688698
7121,E,3,5,911198.0362296714
6789,B,4,2,844104.5643117747
4371,E,4,5,988810.6943484428
2350,C,2,3,424257.01547452225
9721,C,5,3,1433538.8047354803
6714,A,4,1,393175.2373287221
4814,B,3,2,749200.1502863024
8147,B,2,2,1099229.5400467645
7485,C,4,3,870730.0881080541
4625,C,3,3,693491.0037935943
9951,C,4,3,1301641.65528897
9117,A,3,1,735416.1309011717
9989,A,2,1,1016762.4497287162
1531,D,5,4,359292.833523427
5137,B,1,2,495980.8352665745
1598,A,1,1,213314.72114954994
8428,E,5,5,761182.7461689258
9497,B,4,2,1098858.2186981302
5904,D,2,4,721281.2614683319
3909,C,3,3,336231.77580181434
1678,D,2,4,337254.7004562052
4384,B,5,2,611799.5866429273
9922,C,4,3,1353241.5880455186
3025,D,4,4,463884.1283727676
5228,D,5,4,914384.3590037775
3766,B,2,2,362761.5237607411
3098,A,1,1,277622.7763436878
7761,E,2,5,1294826.0336015113
1391,D,4,4,327965.28120142024
4784,E,4,5,869968.9287193139
7666,B,5,2,644037.4965368472
4837,B,2,2,526460.700083798
2685,A,1,1,385203.72083604924
7497,C,2,3,1213926.0141852722
3914,E,4,5,476815.44465934386
8116,D,2,4,891424.6102231193
4726,C,4,3,369901.11650753184
5951,E,4,5,819637.5133862188
7058,E,3,5,780863.7247056067
8655,C,1,3,543707.2764343425
5610,C,5,3,933146.5382030437
8821,A,1,1,728722.4565228253
2084,D,2,4,545223.2652537497
8583,D,3,4,1233583.2938323873
2317,D,4,4,390246.1872881746
7880,C,1,3,1003410.0499844301
3349,A,4,1,583305.3576060294
8337,B,4,2,1024372.5034481183
3693,A,3,1,469776.05636339076
8208,C,1,3,749455.4032094222
7881,A,3,1,756741.5975133926
4722,C,4,3,699410.5428787443
4693,E,1,5,660215.1736559443
5392,E,4,5,778318.7815756606
8224,B,4,2,1312833.8300306965
8802,E,1,5,1495014.4402034369
6717,B,5,2,999683.9728888294
4134,D,3,4,604553.069902489
3598,C,2,3,341359.1888538465
5052,D,4,4,737730.6387835657
4824,D,3,4,522384.3777196418
4520,B,3,2,460820.1059305082
2249,C,1,3,365269.55568286154
7586,B,1,2,1039510.5998684479
8843,A,1,1,1066017.8644664257
3074,D,3,4,609053.4935607912
3504,C,1,3,672699.7654474933
3014,D,2,4,449280.5750158594
5944,A,3,1,391165.0956088138
1948,A,1,1,269881.107589174
1106,C,4,3,235300.44506314967
5692,C,3,3,765224.7943454657
9346,A,5,1,1317943.3113843927
4240,D,5,4,788955.1678274196
9987,E,3,5,753132.3205666171
6303,D,3,4,889734.3878465525
2634,E,5,5,628986.1933491515
2532,B,4,2,340302.5009281186
8608,C,4,3,1316521.0944086555
2440,A,4,1,311774.1311084364
4646,B,2,2,578264.464812931
6599,D,2,4,945010.4494475024
2615,E,4,5,438433.11194185773
8994,C,5,3,1519481.5593756163
7296,E,2,5,1109771.7424872115
3598,D,1,4,615762.2606811438
4530,D,2,4,725738.3896260498
8590,A,5,1,1031905.4720751083
3327,B,5,2,217821.78462453518
7565,C,3,3,1061139.5488153964
8767,A,5,1,1054394.656690777
2976,E,4,5,381470.99862071796
2835,B,5,2,343032.3090264242
5899,C,2,3,677674.0622929173
1354,E,2,5,446972.4492662717
5473,C,2,3,765088.8632542125
4195,C,5,3,764768.7273672136
9345,B,4,2,1258403.2354306506
1906,E,4,5,456975.72041691496
8198,A,3,1,741908.363583082
2620,A,1,1,471674.0535618091
5418,A,4,1,639461.4313042413
9523,C,2,3,1086592.6674500578
5338,D,3,4,774202.5404447963
1429,B,4,2,228354.02225314916
6301,A,4,1,420415.7155050109
3423,B,1,2,538388.6828558994
9272,C,1,3,1460387.834945877
2573,B,1,2,217040.35563300402
9035,A,4,1,1458782.621134998
1419,A,4,1,186206.24300169956
1466,C,2,3,268057.6147382652
6176,C,5,3,539204.3851079706
4393,E,1,5,705288.1643566408
8433,C,2,3,665180.1806125027
8394,D,2,4,704835.6234002911
3035,D,3,4,637310.3468409553
9995,A,2,1,1237061.3535587552
2632,C,1,3,390188.4512749111
2984,D,5,4,626278.4309946555
8121,D,2,4,992740.3433371495
1003,E,4,5,265535.3656399456
8477,C,4,3,1199827.6401061232
6998,E,2,5,714442.8201501119
1602,B,1,2,305650.61137674056
8256,E,5,5,1304724.9473628432
9692,B,5,2,865787.4269394302
7714,B,1,2,596770.7818674503
9376,C,4,3,1309711.6714702358
4251,B,4,2,433918.4616240187
4147,B,3,2,411471.05157445587
9144,E,2,5,601305.8843084599
1054,C,2,3,367871.9672644042
3910,C,4,3,398931.6674324937
2870,B,2,2,353705.7035649317
4348,E,1,5,669512.7686255637
2601,E,5,5,265425.4288541392
6767,E,3,5,604620.9905314286
6830,E,1,5,865916.7818445212
9120,A,1,1,1141857.3117215878
8043,B,1,2,916437.488406197
3090,B,2,2,405580.4213417763
6480,B,5,2,705097.6490380825
7370,C,3,3,589555.2504973994
6182,C,4,3,529772.651492373
1170,E,1,5,277407.8499976402
3809,C,1,3,593610.8165272358
7993,D,1,4,1252268.8344793944
8929,B,4,2,760411.3506226882
7711,B,2,2,873678.0332619532
4991,A,2,1,656165.1292407544
8135,A,5,1,698733.6213161711
1826,D,2,4,312166.1425769603
1129,A,2,1,198393.1607243925
2417,E,3,5,554983.6225884019
7798,E,3,5,680454.6301698347
7773,B,2,2,1354237.110061965
2407,E,3,5,486249.215623042
6136,A,5,1,1005365.2412760913
9785,D,2,4,766921.6461437404
2037,E,3,5,475352.7117053362
8546,B,4,2,1073053.6394922964
6903,B,3,2,886174.8743322128
1022,A,3,1,111797.51814122158
7287,E,4,5,946733.7214865877
2405,A,5,1,199018.6144748512
7467,B,4,2,829377.3588053886
2194,D,5,4,314832.31420203956
9767,E,4,5,1070348.662577098
8923,D,5,4,1228904.0822656364
2606,E,5,5,480516.2573761522
9643,B,1,2,1344065.3665175175
9316,E,1,5,620787.8813249978
7250,B,3,2,532361.967784676
2683,C,4,3,458129.66266693384
9621,B,5,2,1468569.8199015902
3751,B,1,2,459175.57035127515
8504,E,3,5,713049.4336400527
8663,D,3,4,950204.9698389361
9553,B,3,2,956894.0120378266
9623,E,1,5,1651019.3605203514
3722,B,2,2,259059.126189642
6639,A,3,1,988217.0367514119
4223,A,2,1,675465.426317988
6441,A,2,1,794575.9112414903
8381,A,2,1,654516.4700698003
6184,D,3,4,782441.6088559654
1269,B,5,2,332727.20544948004
8704,A,2,1,759977.2670166437
7115,E,1,5,1256841.4361369133
8298,A,1,1,495437.04006523394
5533,C,2,3,608633.1208310043
2042,C,2,3,380566.6378562483
2641,D,2,4,458487.6448399888
7603,C,1,3,986513.4771973568
4297,E,4,5,507827.7134902446
8055,A,5,1,1221832.9844206865
2383,C,4,3,330642.4907878555
4996,C,1,3,768400.3430374936
1014,D,1,4,375044.8762239814
2674,C,3,3,417830.95057983475
6099,A,4,1,729605.7581321088
4617,B,2,2,476183.1265863148
9099,A,2,1,636578.7053641838
7557,C,1,3,615400.2814377169
6474,C,3,3,470251.7238920975
2480,C,4,3,429973.67082008504
8698,D,3,4,1208856.9912734665
4046,E,5,5,748293.4036440304
8363,A,3,1,974961.3736145109
6957,C,5,3,761197.4975590396
5210,B,4,2,716937.8749363895
6471,D,2,4,839745.988162723
1975,E,5,5,380003.387375465
2685,C,2,3,416417.6092555807
3083,A,3,1,226661.79633092848
2686,B,3,2,507632.25672098424
5158,D,4,4,517841.7225708029
7809,A,2,1,1089114.79518067
9700,A,4,1,1589671.663853654
1187,D,5,4,300339.42510019994
3782,A,3,1,377626.7088610947
5188,B,3,2,397949.73663958063
5100,B,3,2,394778.09029222536
3072,A,3,1,220060.16737798112
7651,C,3,3,1186364.7640882276
1097,A,5,1,191153.37691275778
7805,C,5,3,997603.7960425518
4464,A,4,1,403104.8066515019
2787,E,1,5,758987.6053124752
8763,B,3,2,1193195.997289536
6404,A,3,1,673771.0906190053
1683,B,1,2,359947.9353027802
2132,D,4,4,449229.86750892183
6877,E,5,5,968774.174461088
7198,C,3,3,1259994.3279302544
4836,D,4,4,852256.6938447374
2041,E,1,5,213997.51790355315
6889,D,5,4,745206.8094224379
1854,B,5,2,293440.35080605926
6738,E,4,5,655616.7168112643
3026,D,2,4,441838.0129632052
6365,C,2,3,845985.9990325551
3550,E,2,5,431068.24348297896
8089,E,1,5,814205.6508778757
1239,D,2,4,479894.705064148
1489,A,4,1,247941.77249875464
2036,C,5,3,369026.07190030476
7132,C,4,3,810883.6550971117
5780,D,4,4,1023623.5771659005
8909,B,3,2,686181.4599020499
4269,B,1,2,456238.0327459408
7122,A,5,1,1076473.3207606282
6710,A,3,1,935364.2152981965
2767,D,1,4,265054.85899067816
5708,B,5,2,501284.36638416245
9353,C,3,3,632229.4077777861
9847,B,2,2,1315289.897849539
4006,D,4,4,649747.267185605
2256,B,2,2,158560.0281730863
8077,E,5,5,703914.7577310862
6351,D,3,4,964988.6248757524
1749,E,3,5,393761.16228342743
1708,D,3,4,408986.4191862978
7416,C,4,3,687936.2680149315
7950,D,3,4,910017.1997539039
9657,D,1,4,1066873.4497247834
2713,D,1,4,514520.4874273025
8936,D,1,4,1120793.5691375316
9308,A,2,1,1228669.1043299194
1195,E,5,5,278025.8499152078
5714,D,2,4,771395.9821144238
2274,D,2,4,256446.27419823897
4709,A,4,1,555615.1178540294
1338,B,2,2,208649.35955250362
7761,A,4,1,701085.7930369147
4511,A,1,1,801640.959149906
5275,A,1,1,623857.6042456623
2656,D,2,4,556994.735258955
7762,A,2,1,453373.4355462404
9834,A,1,1,924564.0855526096
6273,A,3,1,983781.008782743
9810,D,1,4,984229.2189760598
2169,C,3,3,235571.61704228324
9443,C,1,3,1017932.5766983981
9173,B,5,2,1015580.4153445611
1301,D,4,4,241850.95556834724
2566,A,4,1,365153.4532259377
8816,A,5,1,1304681.574580825
3210,A,3,1,500592.0160009784
8230,C,2,3,895771.5839388414
9803,A,2,1,1520907.5348921476
7588,A,4,1,1059888.850059057
2943,C,2,3,455310.52662055846
9265,A,3,1,1302609.4315179575
5637,B,2,2,505681.96571970603
9348,E,1,5,1399847.5464062982
6385,B,5,2,707909.259134718
1255,D,4,4,245038.3694957842
4110,B,2,2,411217.2318743833
6032,B,3,2,790547.2360919811
7261,C,2,3,477096.1824514601
3417,D,5,4,421504.8922862543
3256,B,1,2,340306.6514335457
3634,E,4,5,517191.6324765804
2891,B,4,2,435948.2863948409
4464,A,3,1,635842.2049030407
8426,C,1,3,571759.9625035126
2970,A,2,1,437372.76154740603
4953,D,2,4,751184.8602604939
6818,D,3,4,941884.8563040788
7771,C,1,3,1100885.1078365953
7748,B,3,2,760471.3937645111
6003,D,5,4,841398.1928677688
1648,E,5,5,622632.2392330333
9720,C,2,3,1217091.9850844608
3101,A,5,1,311830.53230417304
1418,E,3,5,478533.65527804225
3352,C,4,3,292211.1134487726
6775,E,5,5,694732.4098282646
9276,C,3,3,1430660.6019405096
8691,A,4,1,1072173.8254910805
2751,B,4,2,382086.18123597867
3657,C,5,3,512520.4181825174
7123,D,1,4,838569.3426029844
6524,A,5,1,717020.9248780138
3351,A,5,1,382339.290987717
9071,E,1,5,975006.5927181243
2289,D,5,4,457672.0147199162
3702,E,3,5,953723.998087727
9835,A,1,1,1398962.6268785005
3905,C,3,3,298901.57379167137
5669,D,4,4,589783.6378264716
3922,A,1,1,654221.7733969868
7654,D,4,4,775123.7744618154
3021,C,2,3,375894.1720934139
4624,B,2,2,674406.3901717591
7344,E,3,5,1018501.3279701169
8778,E,4,5,671271.869276039
1136,A,4,1,232767.9026237762
5225,A,1,1,710402.3987222543
4140,C,2,3,307718.83422281384
3587,A,3,1,584566.0105100669
7669,A,3,1,1021675.7339548715
3605,A,1,1,386113.1995411719
6004,D,1,4,558765.0994911785
9400,D,3,4,1076705.946226123
8504,B,1,2,1143045.9944349357
4810,D,4,4,546704.8001528728
7080,E,3,5,722960.9603373522
8408,B,5,2,751356.3225682637
5153,A,2,1,496965.8873385193
4376,E,2,5,866038.1505597234
2368,B,5,2,419082.15431454714
8809,B,5,2,1097890.243798928
4800,E,4,5,830246.6942033283
2037,B,3,2,224648.50694259355
1992,E,1,5,348668.3138752632
8312,B,2,2,1294161.4667304012
5510,B,5,2,659184.1263942221
1393,B,3,2,260036.88192321616
9005,E,1,5,1263543.5537480598
4686,B,2,2,648156.1401410344
1357,D,3,4,300839.47403847583
5004,D,2,4,859421.5184588183
2181,D,4,4,382423.35913941613
7817,D,2,4,616041.2499071687
3065,D,4,4,451461.3526706328
7871,A,4,1,1012485.0939291344
4129,B,4,2,667150.201541775
1154,C,1,3,94127.31151533716
9678,A,1,1,1081502.0392230821
7294,E,4,5,767549.0791763101
3415,A,3,1,459534.11224756786
2070,C,4,3,367066.1650679642
3254,A,3,1,407163.5984989432
9042,B,2,2,879643.3811230637
8807,D,1,4,1190104.0629304964
7840,B,3,2,1099876.3239835054
7713,A,3,1,759330.0341137797
3190,C,3,3,463319.7393418246
8264,E,5,5,1235216.7703353968
9382,B,1,2,716002.1672547841
9331,C,5,3,1279062.6489272094
8398,E,2,5,936918.8517543648
3972,D,3,4,773548.2975991482
2514,B,1,2,321027.08600550116
4970,B,1,2,329631.1087591456
5719,D,1,4,483411.4322503315
2345,D,3,4,368759.64456805016
2917,A,4,1,463578.36291134276
8641,E,4,5,1030652.609009252
9644,C,4,3,614192.3693263143
2611,D,5,4,332335.70571290015
3078,A,3,1,327893.17778574425
3064,E,2,5,412217.0390134874
8379,E,5,5,1439494.6865359275
6779,B,1,2,845804.4122309829
8150,A,4,1,1242646.8283412862
1353,A,1,1,62952.23727277154
6718,B,5,2,736764.7378334203
4636,C,4,3,795947.0575151233
7044,D,3,4,972231.7285071149
1711,B,4,2,391085.3858130062
5272,D,4,4,774196.547077005
2429,A,4,1,309198.75535039534
7444,B,5,2,943046.1149541885
4420,C,4,3,655795.5729378713
3068,D,5,4,409331.794661827
8159,D,1,4,1128401.457215244
5806,D,3,4,546979.2722648584
7844,A,4,1,755958.4192219628
9343,D,5,4,1486709.2405202913
4231,E,4,5,637081.667571191
3906,D,4,4,686163.766389071
4551,A,4,1,375898.3287463195
5191,B,2,2,830867.291512621
4423,D,3,4,778046.6873873199
5057,D,3,4,563590.2673369515
6194,B,5,2,933247.4274749454
4665,E,1,5,802917.8473820386
5735,A,1,1,784754.9341796133
7389,B,1,2,551451.3373144745
8882,A,4,1,531128.9862152876
